credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose
1,0,485,12,8,747,3600,86429,38,0,0,0,1,small_business
1,0,506,12,13,692,3570,30055,72,0,0,0,0,all_other
1,0,135,10,13,667,8130,6793,31,3,2,0,0,educational
1,0,674,12,7,692,3720,61977,59,0,0,0,0,debt_consolidation
1,0,330,11,8,727,6600,17465,95,1,0,0,1,debt_consolidation
1,0,497,11,22,717,8013,10635,47,0,0,0,0,debt_consolidation
1,0,336,11,2,742,3038,7044,14,3,0,0,0,educational
1,0,346,11,21,682,6720,56189,89,0,0,0,1,small_business
1,0,653,11,8,742,4171,12418,66,1,0,0,1,debt_consolidation
1,0,261,11,12,682,1920,36081,88,1,0,1,0,educational
1,0,206,11,15,662,6709,38616,76,1,0,0,0,credit_card
1,0,318,11,4,782,5370,49421,3,1,0,0,0,debt_consolidation
1,0,244,11,8,722,4380,5911,21,3,0,0,0,debt_consolidation
1,0,162,11,13,722,3930,6013,51,3,0,0,0,debt_consolidation
1,0,111,10,24,672,1223,10098,25,2,0,0,0,debt_consolidation
1,0,58,11,11,707,2520,3628,26,2,0,0,0,home_improvement
1,0,492,11,8,722,7140,14340,71,0,0,0,0,debt_consolidation
1,0,748,11,13,687,3990,25716,55,0,0,0,0,debt_consolidation
1,0,748,11,25,772,3840,3553,6,1,0,0,0,debt_consolidation
1,0,530,11,15,712,3000,19604,43,3,0,0,0,credit_card
1,0,401,11,7,697,1470,10868,38,2,0,0,0,debt_consolidation
1,0,519,12,25,662,5580,36002,71,1,1,0,0,debt_consolidation
1,0,127,11,20,707,4620,4508,31,0,0,0,0,credit_card
1,0,125,11,5,817,4081,345,1,0,0,0,0,all_other
1,0,247,10,21,717,5990,7779,84,1,0,0,0,debt_consolidation
1,0,261,11,13,712,5190,30362,46,1,0,0,0,credit_card
1,0,346,11,9,682,5340,9,0,0,0,0,0,small_business
1,0,725,11,3,762,3926,6628,7,1,0,0,0,major_purchase
1,0,485,10,13,752,5790,14857,31,2,1,0,0,credit_card
1,0,208,10,16,767,3757,583,22,3,0,0,0,all_other
1,0,331,11,18,722,3600,27496,33,1,0,0,0,small_business
1,0,302,11,9,712,6180,3910,46,0,0,0,0,debt_consolidation
1,0,260,10,11,757,2520,10,0,3,0,0,1,major_purchase
1,0,166,11,6,752,1800,40,2,0,0,0,0,small_business
1,0,268,11,1,702,4020,276,1,2,0,0,0,small_business
1,0,96,11,3,727,6510,4483,72,0,0,0,1,credit_card
1,0,104,10,5,717,9570,995,2,1,2,0,0,all_other
1,0,410,11,10,662,4830,15043,76,1,0,0,0,debt_consolidation
1,0,79,11,12,682,1950,5027,63,1,0,0,0,home_improvement
1,0,331,11,9,717,2310,27406,40,2,0,0,0,debt_consolidation
1,0,560,11,25,722,6180,28116,95,1,0,0,0,credit_card
1,0,49,10,7,702,1650,0,0,2,1,0,0,all_other
1,0,870,12,16,722,11850,95356,58,0,0,0,0,small_business
1,0,262,11,9,702,4350,3754,51,1,1,0,0,debt_consolidation
1,0,218,12,24,667,4740,36475,92,3,0,0,0,credit_card
1,0,345,11,2,822,11580,3879,8,2,0,0,0,all_other
1,0,441,11,12,717,4320,12266,41,1,0,0,1,debt_consolidation
1,0,621,11,14,772,4230,5503,55,4,0,0,0,debt_consolidation
1,0,327,11,14,682,3637,9375,94,0,0,0,0,small_business
1,0,503,11,25,687,3690,8214,54,0,0,0,0,debt_consolidation
1,0,308,11,11,662,4590,3015,82,0,0,0,0,debt_consolidation
1,0,412,11,21,662,3270,12089,65,0,0,0,0,home_improvement
1,0,516,11,3,682,3180,15137,44,0,2,0,0,debt_consolidation
1,0,223,11,22,747,2970,5368,17,0,0,0,0,all_other
1,0,275,11,23,667,3000,11531,77,1,0,0,0,debt_consolidation
1,0,412,12,4,762,6060,10106,67,3,0,0,0,small_business
1,0,824,11,14,757,4530,46055,20,0,0,0,1,small_business
1,0,270,11,6,677,8250,8033,73,0,0,0,0,debt_consolidation
1,0,185,10,12,677,3540,1212,23,3,0,0,1,educational
1,0,313,11,20,772,8220,9632,7,3,0,0,0,debt_consolidation
1,0,309,11,14,727,5070,13823,80,0,0,0,0,all_other
1,0,34,10,15,662,3330,6553,96,3,0,0,0,educational
1,0,185,10,5,697,2160,2614,52,0,0,0,0,all_other
1,0,557,11,11,662,4920,16052,88,3,0,0,1,debt_consolidation
1,0,294,11,18,737,2670,0,0,1,0,0,0,debt_consolidation
1,0,233,11,10,712,4290,5585,6,1,0,1,0,debt_consolidation
1,0,336,11,23,682,4020,408,2,3,2,0,0,all_other
1,0,98,11,5,702,3840,4693,75,0,0,0,0,all_other
1,0,340,11,13,697,3570,27860,89,3,0,0,0,debt_consolidation
1,0,185,11,8,692,6030,5559,58,2,0,1,0,all_other
1,0,195,10,14,727,1920,5028,40,0,0,0,0,debt_consolidation
1,0,50,12,8,682,3630,5350,88,3,0,0,0,credit_card
1,0,274,11,16,727,3364,22164,97,1,0,0,0,credit_card
1,0,175,11,20,762,7590,14494,30,6,0,0,0,all_other
1,0,78,10,18,712,2640,15755,88,0,0,0,0,debt_consolidation
1,0,267,10,1,762,1440,2000,11,0,0,0,0,educational
1,0,294,11,20,682,2790,25965,52,1,0,0,0,credit_card
1,0,854,12,20,692,3780,41077,60,0,1,0,0,debt_consolidation
1,0,157,11,4,762,5010,14442,28,0,0,0,0,all_other
1,0,276,11,12,702,4110,24216,74,3,0,0,1,educational
1,0,330,12,4,707,2850,13175,47,2,0,0,0,all_other
1,0,341,11,4,662,3960,11574,76,1,0,0,0,debt_consolidation
1,0,267,10,6,712,1410,7740,38,1,0,0,0,all_other
1,0,150,11,18,767,8010,71386,12,0,0,0,0,all_other
1,0,60,11,19,677,5460,34093,94,0,0,0,0,credit_card
1,0,256,11,20,717,2831,11437,42,0,0,0,0,debt_consolidation
1,0,513,11,5,702,3600,12945,77,2,0,1,1,home_improvement
1,0,468,11,16,727,3660,11306,45,1,1,0,0,debt_consolidation
1,0,136,10,14,662,3000,5617,88,0,0,0,1,all_other
1,0,187,11,24,782,3030,1478,10,0,0,0,0,small_business
1,0,686,11,14,737,4050,8886,18,0,1,0,0,credit_card
1,0,245,11,3,672,3010,3273,70,1,0,0,1,debt_consolidation
1,0,318,11,10,752,6150,18917,33,0,0,0,0,debt_consolidation
1,0,197,11,22,697,7350,2611,8,0,6,0,0,all_other
1,0,52,10,5,702,3780,7020,42,0,1,0,0,all_other
1,0,525,12,2,722,7710,23165,32,0,2,0,0,small_business
1,0,232,10,17,717,4530,0,0,2,0,0,0,all_other
1,0,509,11,13,707,2256,8272,33,3,0,0,0,all_other
1,0,245,11,15,707,4050,3800,22,1,0,0,0,all_other
1,0,78,11,16,697,5160,13620,30,2,0,0,1,credit_card
1,0,167,11,24,677,3750,40726,83,1,0,1,1,credit_card
1,0,170,11,16,662,2160,4373,81,0,0,2,0,all_other
1,0,476,10,22,712,10368,23772,84,0,0,0,1,credit_card
1,0,134,11,4,667,1830,5490,12,0,0,0,0,debt_consolidation
1,0,242,10,12,662,1170,12597,63,1,0,0,0,home_improvement
1,0,94,11,4,762,10260,4361,7,1,0,0,0,credit_card
1,0,711,11,11,687,6630,29381,88,2,0,1,1,debt_consolidation
1,0,662,11,15,727,3755,25971,67,0,0,0,1,debt_consolidation
1,0,240,12,5,707,3630,2134,12,1,0,0,0,all_other
1,0,425,11,9,772,5648,126302,28,1,0,0,1,small_business
1,0,222,11,14,672,3060,29212,63,0,0,0,0,debt_consolidation
1,0,683,11,25,692,4976,27160,66,1,0,0,0,debt_consolidation
1,0,458,12,6,662,6210,13363,99,1,1,0,1,all_other
1,0,249,11,20,692,3360,12985,23,3,0,0,0,debt_consolidation
1,0,339,11,7,697,5250,3617,14,0,2,0,0,small_business
1,0,143,11,6,757,7590,19572,49,1,0,0,0,home_improvement
1,0,94,10,19,777,2610,2707,13,1,0,0,0,all_other
1,0,318,11,10,807,7470,0,0,2,0,0,0,all_other
1,0,199,11,11,692,3090,1878,82,1,0,0,0,major_purchase
1,0,260,11,23,717,3403,44282,61,1,0,0,0,debt_consolidation
1,0,410,11,12,677,2220,12651,86,3,0,0,0,debt_consolidation
1,0,315,11,0,687,2940,0,42,1,0,0,0,all_other
1,0,279,11,20,702,3990,2689,14,1,0,0,0,debt_consolidation
1,0,102,10,17,662,1860,4922,66,0,0,0,0,all_other
1,0,153,11,15,742,7350,8900,49,0,0,0,0,debt_consolidation
1,0,431,11,13,727,5520,27920,33,0,0,0,0,credit_card
1,0,399,10,11,692,8435,9931,30,0,1,0,1,debt_consolidation
1,0,303,11,6,782,2580,52,2,0,0,0,0,small_business
1,0,748,11,22,692,2940,23176,84,0,0,0,0,credit_card
1,0,615,12,14,702,5640,56969,90,1,0,0,0,credit_card
1,0,497,11,10,757,5010,23218,30,0,0,0,0,debt_consolidation
1,0,49,11,13,702,9120,388,6,0,0,0,0,educational
1,0,59,11,18,682,4470,4170,59,0,1,0,0,debt_consolidation
1,0,876,11,20,667,3271,23555,60,1,0,1,1,debt_consolidation
1,0,162,11,11,717,3600,836,9,3,0,0,0,debt_consolidation
1,0,165,11,13,717,1260,2042,14,1,0,0,0,small_business
1,0,78,10,1,757,1772,185,2,1,0,0,0,educational
1,0,333,12,15,687,5130,25853,42,0,0,0,0,small_business
1,0,198,10,4,687,2280,3430,25,1,0,0,0,all_other
1,0,494,11,12,707,4350,20133,77,0,0,0,0,debt_consolidation
1,0,218,11,16,662,9030,6713,60,0,1,0,0,home_improvement
1,0,212,11,15,662,4621,3234,98,3,0,0,0,debt_consolidation
1,0,201,11,3,677,5400,4901,59,1,2,0,0,debt_consolidation
1,0,346,11,13,667,4052,18810,60,0,0,0,0,educational
1,0,173,11,21,722,7350,30067,62,1,0,0,0,debt_consolidation
1,0,458,11,2,792,4470,4658,11,0,0,0,0,credit_card
1,0,352,11,0,747,7920,3425,6,0,1,0,0,all_other
1,0,491,12,21,662,6000,69937,98,1,0,0,0,home_improvement
1,0,178,11,25,712,3750,12216,57,1,0,0,0,small_business
1,0,674,11,9,692,4380,5432,51,0,0,0,0,debt_consolidation
1,0,340,12,11,712,3990,89156,99,2,0,0,0,debt_consolidation
1,0,200,11,18,682,3030,23958,87,0,0,0,0,all_other
1,0,93,11,9,772,7410,4975,21,0,0,0,0,home_improvement
1,0,847,12,17,712,7890,46663,47,1,0,0,1,small_business
1,0,83,11,22,672,5460,4332,98,0,0,1,1,debt_consolidation
1,0,381,11,0,807,6570,495,5,1,0,0,0,small_business
1,0,212,11,24,717,3900,28473,27,1,0,0,0,debt_consolidation
1,0,273,11,12,677,5160,6372,96,1,0,0,0,debt_consolidation
1,0,122,11,23,697,4290,47039,90,0,0,0,1,small_business
1,0,419,11,12,667,1860,12376,97,1,0,0,0,debt_consolidation
1,0,383,12,4,742,4110,20892,33,1,0,0,0,home_improvement
1,0,170,12,3,667,3289,4339,14,1,3,0,0,debt_consolidation
1,0,375,12,8,742,7320,94699,54,3,0,0,0,small_business
1,0,147,11,9,712,4710,13103,54,0,0,1,0,credit_card
1,0,330,11,14,732,2610,14869,47,0,0,0,0,credit_card
1,0,392,12,18,722,10290,28631,55,0,0,0,0,credit_card
1,0,432,11,11,717,3450,12941,97,0,0,0,0,debt_consolidation
1,0,94,11,12,752,3210,5263,49,0,0,0,0,small_business
1,0,526,11,17,672,10170,13853,73,1,0,0,0,debt_consolidation
1,0,194,11,4,722,8100,3567,66,2,0,0,0,small_business
1,0,176,11,5,737,3570,2707,56,0,0,0,0,debt_consolidation
1,0,334,11,10,682,3180,7198,29,2,3,0,0,debt_consolidation
1,0,324,10,16,747,7890,21626,64,0,0,0,0,debt_consolidation
1,0,82,11,20,692,5250,51489,78,2,0,0,1,educational
1,0,668,12,11,702,5370,25717,34,3,0,0,0,credit_card
1,0,536,11,20,667,3690,52639,79,3,0,0,0,debt_consolidation
1,0,192,12,15,727,3900,73534,32,2,0,0,0,debt_consolidation
1,0,39,11,7,697,2310,1262,42,0,0,0,0,debt_consolidation
1,0,50,11,5,687,2970,1434,14,0,1,0,0,all_other
1,0,166,11,2,702,5430,5104,44,1,0,0,0,debt_consolidation
1,0,656,12,3,727,6690,13417,31,1,1,0,0,home_improvement
1,0,390,12,3,827,8763,84236,5,0,0,0,0,home_improvement
1,0,833,12,12,742,6388,2796,6,4,0,0,0,small_business
1,0,204,11,23,692,8490,19270,97,1,0,1,0,credit_card
1,0,348,11,1,702,1290,4980,55,1,0,0,0,home_improvement
1,0,271,10,23,662,1200,7333,72,3,0,0,0,debt_consolidation
1,0,168,10,7,682,1860,5091,57,0,0,0,0,debt_consolidation
1,0,668,11,2,787,8641,507,0,7,0,0,0,all_other
1,0,157,10,9,772,5190,5783,25,2,0,0,0,debt_consolidation
1,0,328,12,8,717,6060,111055,87,1,0,0,0,debt_consolidation
1,0,99,11,5,687,3750,10870,80,0,1,0,0,credit_card
1,0,323,11,17,687,2940,4121,71,0,1,0,0,credit_card
1,0,399,11,4,697,1710,9273,20,1,0,0,0,debt_consolidation
1,0,156,11,8,782,4950,14020,38,0,0,0,0,credit_card
1,0,230,11,0,782,4500,0,0,3,0,0,0,all_other
1,0,674,11,14,722,1139,1175,22,1,0,0,0,small_business
1,0,483,11,6,722,2581,3943,12,2,0,0,0,major_purchase
1,0,399,11,21,702,3750,18273,85,1,0,0,0,all_other
1,0,160,10,2,732,3287,2221,34,3,0,0,0,major_purchase
1,0,359,11,6,697,1650,14922,44,1,0,0,1,debt_consolidation
1,0,677,11,18,682,3360,26282,69,1,0,0,0,debt_consolidation
1,0,202,12,11,672,8192,42125,51,3,0,0,0,all_other
1,0,536,11,4,712,3270,16122,98,0,0,0,0,debt_consolidation
1,0,432,12,11,752,6964,18640,45,0,0,0,0,credit_card
1,0,78,11,24,747,4380,634,14,2,0,0,0,all_other
1,0,293,11,18,692,4440,7987,42,3,0,0,1,debt_consolidation
1,0,160,11,14,672,2880,5034,45,3,1,1,1,credit_card
1,0,298,11,14,687,8100,51664,18,2,0,0,1,small_business
1,0,168,11,17,672,2670,7837,41,2,1,0,0,credit_card
1,0,306,11,4,807,5490,1631,1,1,0,0,0,all_other
1,0,526,12,11,697,4921,9935,16,0,0,0,0,debt_consolidation
1,0,160,11,8,747,4080,2839,35,0,0,0,0,debt_consolidation
1,0,117,11,20,707,6840,9423,31,0,0,0,0,credit_card
1,0,588,12,16,692,4800,37008,56,0,1,0,0,credit_card
1,0,205,10,19,732,4114,13871,39,1,0,0,0,debt_consolidation
1,0,102,11,3,677,3120,1864,44,0,2,0,0,all_other
1,0,490,11,19,672,1680,20619,59,0,0,0,0,debt_consolidation
1,0,400,11,4,772,4410,6495,0,1,0,0,0,credit_card
1,0,594,11,19,722,3660,21526,56,3,0,0,0,credit_card
1,0,108,11,17,682,4590,4548,81,0,1,0,0,debt_consolidation
1,0,530,12,8,712,3690,4923,29,2,0,0,0,all_other
1,0,322,11,12,732,5667,7875,26,3,0,0,0,small_business
1,0,46,9,22,697,3630,5032,48,0,0,0,0,credit_card
1,0,681,11,15,662,6030,15563,51,1,1,0,0,debt_consolidation
1,0,294,10,12,742,4500,11679,51,2,0,0,0,debt_consolidation
1,0,197,11,2,712,2640,647,18,1,0,0,1,educational
1,0,233,11,11,732,2490,737,74,2,0,0,0,all_other
1,0,412,11,5,687,4830,12379,92,0,1,0,0,debt_consolidation
1,0,327,11,3,762,3450,3123,10,0,0,0,0,home_improvement
1,0,537,11,22,692,9750,22252,80,2,1,0,0,small_business
1,0,324,11,13,737,1740,14411,21,0,0,0,0,credit_card
1,0,229,12,14,707,5940,32024,64,1,0,0,0,all_other
1,0,333,11,19,692,4500,16390,90,0,0,1,0,debt_consolidation
1,0,399,11,11,747,7290,13816,24,6,0,0,0,debt_consolidation
1,0,687,11,9,692,3840,14066,24,3,0,0,0,debt_consolidation
1,0,223,11,1,742,2370,2240,5,2,0,0,0,small_business
1,0,662,11,0,807,3510,106,0,0,0,0,0,small_business
1,0,448,10,22,762,5280,19291,34,0,0,0,0,debt_consolidation
1,0,166,10,15,692,1800,7443,23,3,0,0,0,educational
1,0,677,11,19,682,3570,18661,76,0,0,0,0,debt_consolidation
1,0,388,11,7,767,2760,0,0,0,0,0,1,credit_card
1,0,231,11,9,692,1890,20248,28,0,0,0,1,debt_consolidation
1,0,870,12,7,682,4980,0,0,0,0,0,0,small_business
1,0,572,11,19,667,4290,55188,98,3,0,0,1,debt_consolidation
1,0,208,11,14,747,1979,178,0,2,0,0,0,small_business
1,0,256,11,15,782,3900,9589,13,0,0,0,0,home_improvement
1,0,200,10,6,687,3575,3289,33,1,0,0,1,all_other
1,0,399,12,24,692,11040,24417,78,2,0,0,0,debt_consolidation
1,0,226,12,7,752,2913,16405,21,0,0,0,0,home_improvement
1,0,67,11,19,697,3270,5396,90,3,0,0,0,all_other
1,0,423,11,1,782,4370,3153,24,0,0,0,0,credit_card
1,0,897,12,4,662,4530,31852,81,3,1,0,1,credit_card
1,0,283,11,10,682,4350,8787,44,1,2,0,0,debt_consolidation
1,0,170,11,9,667,11700,1026,51,0,1,0,0,all_other
1,0,459,12,6,747,3600,60936,25,2,0,0,1,small_business
1,0,384,11,11,767,14580,2887,60,3,0,0,0,credit_card
1,0,319,12,0,772,6244,755,2,0,0,0,0,home_improvement
1,0,94,11,12,667,4350,6219,57,3,0,0,0,all_other
1,0,668,11,8,707,6900,15565,82,0,0,0,0,debt_consolidation
1,0,828,12,10,717,8460,29601,55,2,0,0,1,debt_consolidation
1,0,551,11,11,707,3630,17565,54,0,0,0,0,debt_consolidation
1,0,236,11,14,672,2970,21159,76,0,0,0,0,credit_card
1,0,203,10,10,707,3420,6949,82,1,0,0,0,debt_consolidation
1,0,41,11,1,732,3690,542,60,0,0,0,0,all_other
1,0,130,12,5,712,4470,11840,56,0,0,0,1,all_other
1,0,208,11,13,742,6810,29258,2,0,0,0,0,debt_consolidation
1,0,591,11,12,687,8880,18734,62,2,0,1,0,all_other
1,0,63,10,13,742,3330,7713,32,1,0,0,0,credit_card
1,0,60,10,22,687,6751,2842,47,0,0,0,1,all_other
1,0,516,12,20,692,7290,77179,82,1,0,0,0,debt_consolidation
1,0,719,11,5,682,2130,15005,64,2,0,1,0,debt_consolidation
1,0,234,11,19,707,3818,18310,57,0,0,0,0,debt_consolidation
1,0,273,11,9,707,6240,11136,43,1,0,1,0,home_improvement
1,0,520,11,11,677,4470,14761,77,0,1,0,0,debt_consolidation
1,0,594,11,13,697,4350,31834,72,2,0,0,0,debt_consolidation
1,0,400,11,24,712,6360,147,0,3,0,0,0,credit_card
1,0,78,11,18,787,5768,406,1,0,0,0,0,major_purchase
1,0,307,11,15,742,7362,3865,34,0,0,0,0,credit_card
1,0,378,10,22,667,1230,15977,84,0,0,0,0,credit_card
1,0,171,10,14,687,3030,6557,53,2,0,0,0,small_business
1,0,89,10,24,742,5010,0,0,0,1,0,0,all_other
1,0,50,10,25,687,2250,3206,80,2,0,0,0,educational
1,0,267,12,13,697,2250,93265,76,1,0,0,0,all_other
1,0,319,11,17,752,3900,20738,41,0,0,0,0,credit_card
1,0,305,12,14,722,4710,42053,67,0,0,0,0,small_business
1,0,193,10,2,772,2310,1292,4,1,0,0,0,major_purchase
1,0,403,12,9,777,5430,2340,6,1,0,0,0,educational
1,0,70,9,20,752,1121,603,6,0,0,0,0,educational
1,0,128,11,7,737,3330,5287,18,0,0,0,0,all_other
1,0,134,12,18,707,4170,51973,95,3,0,0,0,debt_consolidation
1,0,249,10,17,717,8100,555,23,0,0,0,0,credit_card
1,0,227,12,19,757,8670,32255,32,0,0,0,0,credit_card
1,0,341,11,22,682,7380,15615,88,3,0,1,1,debt_consolidation
1,0,709,12,15,702,8880,18071,66,2,0,1,0,debt_consolidation
1,0,185,11,8,712,6090,8854,68,0,0,0,0,debt_consolidation
1,0,248,11,15,742,4710,45953,58,2,0,0,0,debt_consolidation
1,0,34,11,7,692,4830,6519,99,1,0,0,0,debt_consolidation
1,0,294,11,13,722,2640,19457,64,0,0,0,0,small_business
1,0,236,11,14,737,2282,14429,28,0,0,0,0,debt_consolidation
1,0,84,10,22,702,7170,14052,98,2,0,0,1,debt_consolidation
1,0,420,11,23,712,3000,27844,90,2,0,0,0,small_business
1,0,160,11,15,722,2880,5930,21,1,0,0,0,debt_consolidation
1,0,215,10,3,712,3300,19349,86,0,1,0,0,all_other
1,0,335,10,18,707,4080,10160,30,3,0,0,0,educational
1,0,100,11,11,717,1141,2255,21,0,0,0,0,home_improvement
1,0,103,11,11,712,7590,7572,17,2,0,0,0,credit_card
1,0,269,10,20,702,1320,2259,23,3,0,0,0,major_purchase
1,0,806,12,24,712,6420,81833,85,0,0,0,0,credit_card
1,0,168,11,8,727,7380,17088,85,1,0,0,0,credit_card
1,0,713,12,14,672,4830,16473,94,2,2,0,0,debt_consolidation
1,0,416,12,12,662,4410,28218,85,2,0,0,0,home_improvement
1,0,186,12,10,742,9600,4,0,1,0,1,0,small_business
1,0,289,12,7,737,6150,16912,31,0,0,0,0,credit_card
1,0,170,11,12,707,1710,12142,38,0,0,0,0,debt_consolidation
1,0,694,11,17,682,1440,13596,49,1,0,0,0,debt_consolidation
1,0,447,11,16,702,3150,24400,32,1,0,0,0,debt_consolidation
1,0,80,10,8,712,1140,8960,35,0,0,0,0,all_other
1,0,46,11,21,692,3780,1361,11,1,0,1,0,debt_consolidation
1,0,63,12,1,787,5490,3520,7,1,0,0,0,small_business
1,0,350,11,7,667,2250,31590,81,0,0,0,1,small_business
1,0,200,12,15,762,7470,141165,60,1,0,0,1,small_business
1,0,241,11,15,677,3870,23951,97,0,0,0,1,debt_consolidation
1,0,645,12,20,727,9210,8776,25,2,0,0,1,debt_consolidation
1,0,513,11,16,707,3360,40868,67,0,0,0,1,debt_consolidation
1,0,350,10,19,737,6030,10485,36,0,0,0,1,debt_consolidation
1,0,67,11,12,672,7313,11260,70,1,0,1,0,debt_consolidation
1,0,32,11,6,727,8310,100,0,0,1,1,0,debt_consolidation
1,0,313,11,23,797,5250,10538,14,0,0,0,0,debt_consolidation
1,0,160,11,0,757,3210,49,0,2,3,0,0,all_other
1,0,333,11,11,792,5850,0,0,7,0,0,1,small_business
1,0,232,11,8,752,3330,9856,13,7,0,0,0,credit_card
1,0,316,11,16,662,2640,13072,90,0,0,0,0,debt_consolidation
1,0,280,12,22,662,4710,45496,63,2,0,0,0,credit_card
1,0,278,11,12,667,3509,9229,93,1,0,0,0,credit_card
1,0,837,12,14,727,9214,40110,3,0,0,0,0,small_business
1,0,267,11,22,697,2940,6569,22,2,0,0,0,debt_consolidation
1,0,160,11,4,702,5040,468,7,1,1,0,0,all_other
1,0,329,11,6,732,7680,1101,3,2,0,0,0,home_improvement
1,0,264,10,9,707,2550,14058,23,0,0,0,0,all_other
1,0,345,11,19,672,4740,18540,62,2,0,0,1,debt_consolidation
1,0,253,10,22,702,1560,1478,12,0,0,0,1,small_business
1,0,342,11,21,682,3090,7168,23,1,0,0,1,debt_consolidation
1,0,327,12,10,717,3630,61676,28,2,0,0,1,small_business
1,0,396,11,4,712,9330,9826,43,1,0,1,0,debt_consolidation
1,0,319,11,8,752,2610,2001,12,1,0,0,0,educational
1,0,240,10,16,727,3134,15689,38,2,0,0,0,debt_consolidation
1,0,327,11,15,747,6660,15303,49,1,0,0,0,small_business
1,0,101,11,14,672,3810,2490,50,1,1,0,0,all_other
1,0,50,10,21,692,1650,1888,82,0,0,0,0,all_other
1,0,236,11,12,792,5100,4931,8,6,0,0,0,all_other
1,0,98,8,0,687,1238,0,42,0,0,0,0,educational
1,0,339,11,21,692,1470,10634,58,2,0,0,0,all_other
1,0,329,12,4,727,7222,44331,87,3,0,0,0,credit_card
1,0,329,11,18,747,5430,2895,20,0,0,0,0,debt_consolidation
1,0,840,12,6,762,8630,1900,38,4,0,0,0,small_business
1,0,345,11,16,727,4350,13592,26,1,1,0,0,credit_card
1,0,321,10,23,742,4470,11488,22,0,0,0,0,debt_consolidation
1,0,329,11,12,762,3690,5264,29,2,0,0,0,debt_consolidation
1,0,281,10,21,717,2716,12496,57,0,0,0,0,major_purchase
1,0,262,11,7,732,3180,18831,48,1,0,0,0,home_improvement
1,0,550,11,18,677,2400,17085,81,0,0,0,0,debt_consolidation
1,0,41,12,5,707,4110,26652,80,2,0,0,0,credit_card
1,0,136,11,9,672,4620,3469,57,1,0,1,1,debt_consolidation
1,0,256,11,1,757,4232,3416,9,1,0,0,0,small_business
1,0,195,10,17,742,2430,7005,40,0,0,0,0,credit_card
1,0,368,11,2,692,2880,4526,21,0,0,1,0,all_other
1,0,487,11,14,722,3540,8511,72,2,0,0,0,debt_consolidation
1,0,481,11,10,797,11820,4002,12,0,0,0,0,debt_consolidation
1,0,307,11,9,797,4050,1309,3,0,0,0,0,all_other
1,0,261,10,20,692,1942,11307,83,0,0,0,0,debt_consolidation
1,0,56,10,14,667,3450,9603,96,1,0,0,0,major_purchase
1,0,394,11,21,727,3900,17102,73,1,0,0,0,debt_consolidation
1,0,38,11,8,712,6240,6907,54,0,0,1,0,credit_card
1,0,166,11,2,732,5612,3005,50,0,1,0,0,debt_consolidation
1,0,495,12,11,727,10500,37281,69,1,0,0,0,debt_consolidation
1,0,254,10,21,692,2252,14629,94,1,0,0,0,all_other
1,0,338,11,21,687,3690,18049,67,2,0,0,0,debt_consolidation
1,0,95,11,17,672,3000,2275,50,1,0,0,0,all_other
1,0,417,10,13,692,1132,12558,61,0,0,0,1,debt_consolidation
1,0,262,11,19,762,10710,2477,18,5,0,0,0,debt_consolidation
1,0,136,12,2,667,3480,2783,46,1,0,0,0,debt_consolidation
1,0,511,11,7,692,5640,24803,78,2,0,1,0,debt_consolidation
1,0,176,10,16,757,4110,3997,30,0,0,0,0,credit_card
1,0,160,10,19,782,10110,0,0,4,0,0,0,educational
1,0,128,11,20,737,4530,9337,17,2,0,0,0,home_improvement
1,0,396,11,11,732,4171,40109,82,0,0,0,1,small_business
1,0,160,11,14,732,4350,10011,43,3,0,0,0,educational
1,0,131,11,9,742,8340,17094,20,0,0,0,0,debt_consolidation
1,0,378,11,4,682,3420,4712,57,1,0,0,0,debt_consolidation
1,0,435,11,14,707,7020,1109,10,2,0,0,0,credit_card
1,0,84,11,11,682,5610,3510,42,2,0,0,0,home_improvement
1,0,38,11,7,737,1896,3770,19,1,0,0,0,all_other
1,0,85,10,24,667,2700,5411,76,1,0,0,0,all_other
1,0,50,11,18,692,7530,2573,68,0,0,1,0,all_other
1,0,256,10,8,752,3990,8840,25,2,0,0,0,debt_consolidation
1,0,383,11,9,807,8580,7336,7,0,0,0,0,debt_consolidation
1,0,507,11,14,697,5130,388,5,1,1,0,0,small_business
1,0,193,12,6,727,8310,13455,21,1,0,0,0,credit_card
1,0,464,11,11,717,7347,17523,36,0,0,1,0,debt_consolidation
1,0,433,11,16,707,3885,12671,61,1,0,0,0,credit_card
1,0,167,11,15,677,5160,1015,25,0,0,0,0,all_other
1,0,471,11,22,697,2220,13932,72,0,0,0,0,debt_consolidation
1,0,500,11,15,722,5400,40882,32,2,0,0,0,small_business
1,0,224,10,13,737,1920,2944,22,0,0,0,0,major_purchase
1,0,229,11,24,667,4980,10106,40,1,0,0,0,debt_consolidation
1,0,50,11,21,677,4080,920,22,0,0,0,1,all_other
1,0,50,10,12,727,6510,2108,23,0,0,1,0,small_business
1,0,267,11,15,712,5730,30692,92,1,0,0,0,debt_consolidation
1,0,154,12,7,727,5490,27399,41,1,0,0,0,small_business
1,0,319,11,11,757,3510,2710,6,0,0,0,0,debt_consolidation
1,0,427,11,14,722,7200,9551,44,0,0,1,0,small_business
1,0,164,10,4,727,2130,3612,55,0,1,0,0,debt_consolidation
